V1;artist_id;artist_name;song_id;song_name;album_id;release_date;release_year;Mentions_Cocain;Mentions_Cannabis;album_name
2122;13363;Bass Sultan Hengzt;601771;Homey;48596;09.05.2005;2005;0;0;Rap braucht immer noch kein Abitur
2123;13363;Bass Sultan Hengzt;523216;Hör bitte auf;33370;03.03.2006;2006;0;0;Berliner Schnauze
2124;13363;Bass Sultan Hengzt;3045829;Ich bin faul;168354;05.07.2016;2016;1;1;2ahltag: Riot
2125;13363;Bass Sultan Hengzt;2408901;Ich Bin Wer..? (Ft. Automatikk);40865;14.09.2007;2007;1;0;Der Schmetterlingseffekt
2126;13363;Bass Sultan Hengzt;599357;Ich gehör nicht dir (Ft. Xavier Naidoo);40865;14.09.2007;2007;0;0;Der Schmetterlingseffekt
2127;13363;Bass Sultan Hengzt;601781;Ich liebe dich (Ft. She-Raw);48596;09.05.2005;2005;0;0;Rap braucht immer noch kein Abitur
2128;13363;Bass Sultan Hengzt;2382510;Ich seh gut dabei aus (Ft. Die Atzen & Serk);86450;18.04.2014;2014;1;0;Endlich erwachsen
2129;13363;Bass Sultan Hengzt;3956008;Ich trinke nie wieder;434314;11.01.2019;2019;1;1;Bester Mann
2130;13363;Bass Sultan Hengzt;4234711;Ihr habt uns vergessen;434314;11.01.2019;2019;0;1;Bester Mann
2132;13363;Bass Sultan Hengzt;715805;I Love Haters;120718;27.03.2015;2015;0;1;Musik wegen Weibaz
2133;13363;Bass Sultan Hengzt;2409034;In Den Jeans (Ft. Berlins Most Wanted);40865;14.09.2007;2007;0;0;Der Schmetterlingseffekt
2134;13363;Bass Sultan Hengzt;406438;Intro;86450;18.04.2014;2014;0;0;Endlich erwachsen
2135;13363;Bass Sultan Hengzt;2950541;Intro (2ahltag: Riot);168354;05.07.2016;2016;1;1;2ahltag: Riot
2136;13363;Bass Sultan Hengzt;2408868;Intro (Der Schmetterlingseffekt);40865;14.09.2007;2007;0;0;Der Schmetterlingseffekt
2137;13363;Bass Sultan Hengzt;2401559;Intro - Fickt euch!;48596;09.05.2005;2005;0;0;Rap braucht immer noch kein Abitur
2138;13363;Bass Sultan Hengzt;4015797;Intro (Musik wegen Weibaz);120718;27.03.2015;2015;0;0;Musik wegen Weibaz
2139;13363;Bass Sultan Hengzt;3072784;Intro (Zahltag);25230;08.05.2009;2009;0;0;Zahltag
2140;13363;Bass Sultan Hengzt;375622;Jennifer (Ft. Serk);86450;18.04.2014;2014;0;0;Endlich erwachsen
2141;13363;Bass Sultan Hengzt;601705;Keine Angst (Ft. Silla);33370;03.03.2006;2006;0;0;Berliner Schnauze
2142;13363;Bass Sultan Hengzt;602375;Kein Wort (Ft. Serk);105017;21.05.2010;2010;0;0;Homework
2143;13363;Bass Sultan Hengzt;4015802;Kein Zurück mehr;120718;27.03.2015;2015;0;0;Musik wegen Weibaz
2144;13363;Bass Sultan Hengzt;601723;Kennst Du Mich Noch (Ft. Julian Williams);33370;03.03.2006;2006;0;0;Berliner Schnauze
2145;13363;Bass Sultan Hengzt;116068;Ketten raus, Kragen Hoch (2007);40865;14.09.2007;2007;0;1;Der Schmetterlingseffekt
2146;13363;Bass Sultan Hengzt;599253;Klassenfahrt;40865;14.09.2007;2007;0;1;Der Schmetterlingseffekt
2147;13363;Bass Sultan Hengzt;251519;Komm klar;33370;03.03.2006;2006;0;0;Berliner Schnauze
2148;13363;Bass Sultan Hengzt;748772;Letzter Schultag (Intro);33370;03.03.2006;2006;0;0;Berliner Schnauze
2149;13363;Bass Sultan Hengzt;599290;Lullaby;40865;14.09.2007;2007;0;0;Der Schmetterlingseffekt
2150;13363;Bass Sultan Hengzt;2409091;Lullaby Skit;40865;14.09.2007;2007;0;0;Der Schmetterlingseffekt
2151;13363;Bass Sultan Hengzt;119954;Mach den Balotelli (Why always me?!);86450;18.04.2014;2014;0;0;Endlich erwachsen
2152;13363;Bass Sultan Hengzt;4234709;Manege frei;434314;11.01.2019;2019;0;0;Bester Mann
2153;13363;Bass Sultan Hengzt;599329;Mein Engel;40865;14.09.2007;2007;0;0;Der Schmetterlingseffekt
2154;13363;Bass Sultan Hengzt;275068;Mein Girl (Ft. Serk);NA;13.03.2013;2013;0;0;NA
2155;13363;Bass Sultan Hengzt;602655;Mein Sound;105017;21.05.2010;2010;1;1;Homework
2156;13363;Bass Sultan Hengzt;508804;Millionär;33370;03.03.2006;2006;0;0;Berliner Schnauze
2157;13363;Bass Sultan Hengzt;437068;Morgen wird ein besserer Tag (Ft. Automatikk);40865;14.09.2007;2007;0;0;Der Schmetterlingseffekt
2158;13363;Bass Sultan Hengzt;543092;Muchachos;25230;08.05.2009;2009;1;0;Zahltag
2159;13363;Bass Sultan Hengzt;4093196;Multimillionär;479754;24.02.2017;2017;0;0;Das geheime Album
2160;13363;Bass Sultan Hengzt;149905;Nicht mit mir (Ft. Sido);25230;08.05.2009;2009;0;0;Zahltag
2161;13363;Bass Sultan Hengzt;4234704;Nightmare;434314;11.01.2019;2019;0;0;Bester Mann
2162;13363;Bass Sultan Hengzt;599731;Nix zu verlieren;40865;14.09.2007;2007;0;1;Der Schmetterlingseffekt
2163;13363;Bass Sultan Hengzt;3072985;Nummer Eins;25230;08.05.2009;2009;0;0;Zahltag
2164;13363;Bass Sultan Hengzt;2446497;N.W.O.;25230;08.05.2009;2009;0;1;Zahltag
2165;13363;Bass Sultan Hengzt;2405531;Outro (Sexy);48596;09.05.2005;2005;0;0;Rap braucht immer noch kein Abitur
2166;13363;Bass Sultan Hengzt;3072787;Outro (Zahltag);25230;08.05.2009;2009;0;0;Zahltag
2167;13363;Bass Sultan Hengzt;2412160;Papa ist bei der BPjM;105017;21.05.2010;2010;0;1;Homework
2168;13363;Bass Sultan Hengzt;600268;Playboy;33370;03.03.2006;2006;1;0;Berliner Schnauze
2169;13363;Bass Sultan Hengzt;148093;Props;25230;08.05.2009;2009;1;1;Zahltag
2170;13363;Bass Sultan Hengzt;4015799;Prototyp Frauenschwarm;120718;27.03.2015;2015;0;0;Musik wegen Weibaz
2171;13363;Bass Sultan Hengzt;114943;Rap braucht kein Abitur (Rapstudent);27912;01.01.2003;2003;0;0;Rap braucht kein Abitur
2172;13363;Bass Sultan Hengzt;600259;Rapper Als Freund;33370;03.03.2006;2006;0;0;Berliner Schnauze
2173;13363;Bass Sultan Hengzt;601758;Rapstudent;48596;09.05.2005;2005;0;0;Rap braucht immer noch kein Abitur
2174;13363;Bass Sultan Hengzt;4015805;Ride On;120718;27.03.2015;2015;0;0;Musik wegen Weibaz
2175;13363;Bass Sultan Hengzt;601765;Riesengeil;48596;09.05.2005;2005;0;0;Rap braucht immer noch kein Abitur
2176;13363;Bass Sultan Hengzt;3067344;Riot;168354;05.07.2016;2016;0;0;2ahltag: Riot
2177;13363;Bass Sultan Hengzt;4234707;Rischja Mieser;434314;11.01.2019;2019;0;0;Bester Mann
2178;13363;Bass Sultan Hengzt;240779;Scheiss was drauf;40865;14.09.2007;2007;0;0;Der Schmetterlingseffekt
2179;13363;Bass Sultan Hengzt;197173;Schmetterlingseffekt;40865;14.09.2007;2007;0;0;Der Schmetterlingseffekt
2180;13363;Bass Sultan Hengzt;599798;Schritt Für Schritt;40865;14.09.2007;2007;0;0;Der Schmetterlingseffekt
2181;13363;Bass Sultan Hengzt;599339;Seelenfrieden (Ft. Sido);40865;14.09.2007;2007;0;1;Der Schmetterlingseffekt
2182;13363;Bass Sultan Hengzt;522984;Seitdem ich rappe;33370;03.03.2006;2006;0;1;Berliner Schnauze
2183;13363;Bass Sultan Hengzt;2945426;Seitenstich;116644;01.05.2006;2006;1;0;Freetracks & Exclusives 
2184;13363;Bass Sultan Hengzt;4093197;Siedlung;479754;24.02.2017;2017;0;0;Das geheime Album
2185;13363;Bass Sultan Hengzt;2408874;Sie Wissen Nicht Was Sie Tun (Ft. Josof Abed);40865;14.09.2007;2007;0;1;Der Schmetterlingseffekt
2186;13363;Bass Sultan Hengzt;522988;So bin ich (Ft. Sido);33370;03.03.2006;2006;0;0;Berliner Schnauze
2187;13363;Bass Sultan Hengzt;3003708;Statements;168354;05.07.2016;2016;1;0;2ahltag: Riot
2188;13363;Bass Sultan Hengzt;2408931;Streben Nach Glück (Ft. Josof Abed);40865;14.09.2007;2007;0;0;Der Schmetterlingseffekt
2189;13363;Bass Sultan Hengzt;2899248;Stute;116644;01.05.2006;2006;0;0;Freetracks & Exclusives 
2190;13363;Bass Sultan Hengzt;3003800;Stute (Remix) (Ft. King Orgasmus One);168354;05.07.2016;2016;0;0;2ahltag: Riot
2191;13363;Bass Sultan Hengzt;599265;Tattoo;40865;14.09.2007;2007;0;0;Der Schmetterlingseffekt
2192;13363;Bass Sultan Hengzt;2405096;Typisch Ich;86450;18.04.2014;2014;0;1;Endlich erwachsen
2193;13363;Bass Sultan Hengzt;599286;Vergiss Mein Nicht;40865;14.09.2007;2007;0;0;Der Schmetterlingseffekt
2194;13363;Bass Sultan Hengzt;599283;Verlorene Jungs;40865;14.09.2007;2007;0;1;Der Schmetterlingseffekt
2195;13363;Bass Sultan Hengzt;4234710;Verräter;434314;11.01.2019;2019;1;0;Bester Mann
2196;13363;Bass Sultan Hengzt;3003910;Warum bist du so ein Hurensohn;168354;05.07.2016;2016;0;0;2ahltag: Riot
2197;13363;Bass Sultan Hengzt;195151;Warum ich dich liebe;105017;21.05.2010;2010;0;0;Homework
2198;13363;Bass Sultan Hengzt;400456;Weck mich nie wieder auf (Ft. Yasha);86450;18.04.2014;2014;0;0;Endlich erwachsen
2199;13363;Bass Sultan Hengzt;147161;Willkommen zurück;86450;18.04.2014;2014;0;0;Endlich erwachsen
2200;13363;Bass Sultan Hengzt;598887;Zeig Dich Ganz;25230;08.05.2009;2009;0;0;Zahltag
2201;13363;Bass Sultan Hengzt;598836;Zeiger Drehen;25230;08.05.2009;2009;0;1;Zahltag
2202;13363;Bass Sultan Hengzt;3045790;Zweimal im Leben (Ft. Olexesh);168354;05.07.2016;2016;0;0;2ahltag: Riot
2203;201261;Berlins Most Wanted;103722;Berlins Most Wanted;107545;22.09.2010;2010;0;0;Berlins Most Wanted
2204;201261;Berlins Most Wanted;2158381;BMW ist alles;127122;24.11.2001;2001;0;1;I Luv Money Sampler #1 
2205;201261;Berlins Most Wanted;200333;Das ist Hip Hop;107545;22.09.2010;2010;0;1;Berlins Most Wanted
2206;201261;Berlins Most Wanted;78952;Die ganze Galaxie;107545;22.09.2010;2010;1;0;Berlins Most Wanted
2207;201261;Berlins Most Wanted;200320;Für dich da sein;107545;22.09.2010;2010;1;1;Berlins Most Wanted
2208;201261;Berlins Most Wanted;200326;Geld, Sex und Ruhm;107545;22.09.2010;2010;0;1;Berlins Most Wanted
2209;201261;Berlins Most Wanted;372476;Intro (Berlins Most Wanted);107545;22.09.2010;2010;0;0;Berlins Most Wanted
2210;201261;Berlins Most Wanted;200318;Lauf, Nutte, Lauf!;107545;22.09.2010;2010;0;1;Berlins Most Wanted
2211;201261;Berlins Most Wanted;78958;Mein Ein und Alles!;107545;22.09.2010;2010;0;1;Berlins Most Wanted
2212;201261;Berlins Most Wanted;200337;Nur Gott kann uns richten;107545;22.09.2010;2010;1;0;Berlins Most Wanted
2213;201261;Berlins Most Wanted;372478;Outro (Berlins Most Wanted);107545;22.09.2010;2010;0;0;Berlins Most Wanted
2214;201261;Berlins Most Wanted;200325;Rapstar;107545;22.09.2010;2010;0;0;Berlins Most Wanted
2215;201261;Berlins Most Wanted;200314;Sie wissen, wer wir sind;107545;22.09.2010;2010;1;0;Berlins Most Wanted
2216;201261;Berlins Most Wanted;200331;Teufel auf Erden;107545;22.09.2010;2010;0;0;Berlins Most Wanted
2217;201261;Berlins Most Wanted;200321;Was du machst in 'nem Monat;107545;22.09.2010;2010;1;0;Berlins Most Wanted
2218;201261;Berlins Most Wanted;200313;Weg eines Kriegers;107545;22.09.2010;2010;0;0;Berlins Most Wanted
2219;201261;Berlins Most Wanted;78951;Wunschkonzert;107545;22.09.2010;2010;0;0;Berlins Most Wanted
2220;31769;Ben Salomo;2901858;Ein Weg raus;243666;04.11.2016;2016;0;0;Es gibt nur einen
2221;31769;Ben Salomo;2483363;Erfolgsstory;243666;04.11.2016;2016;0;0;Es gibt nur einen
2222;31769;Ben Salomo;2901886;Er und Ich;243666;04.11.2016;2016;0;0;Es gibt nur einen
2223;31769;Ben Salomo;2901861;Es gibt nur einen;243666;04.11.2016;2016;0;1;Es gibt nur einen
2224;31769;Ben Salomo;3972143;Hand in Hand;243666;04.11.2016;2016;0;0;Es gibt nur einen
2225;31769;Ben Salomo;2883798;Identität;243666;04.11.2016;2016;0;0;Es gibt nur einen
2226;31769;Ben Salomo;2901832;Kaninchenbau;243666;04.11.2016;2016;0;0;Es gibt nur einen
2227;31769;Ben Salomo;2883794;Kennst du das?;243666;04.11.2016;2016;0;1;Es gibt nur einen
2228;31769;Ben Salomo;2883881;Kommando;243666;04.11.2016;2016;0;1;Es gibt nur einen
2229;31769;Ben Salomo;2901867;Krav Maga;243666;04.11.2016;2016;0;0;Es gibt nur einen
2230;31769;Ben Salomo;2901896;Mehr will ich nicht;243666;04.11.2016;2016;1;0;Es gibt nur einen
2231;31769;Ben Salomo;3972142;One Mic (Ft. KaosLoge);243666;04.11.2016;2016;0;0;Es gibt nur einen
2232;31769;Ben Salomo;2901833;Puzzleteil;243666;04.11.2016;2016;0;0;Es gibt nur einen
2233;31769;Ben Salomo;4278023;Sie sagen mir;NA;01.02.2019;2019;0;0;NA
2234;31769;Ben Salomo;2901864;Thora der Dschinn;243666;04.11.2016;2016;0;0;Es gibt nur einen
2235;31769;Ben Salomo;2901879;Unschlagbar;243666;04.11.2016;2016;0;0;Es gibt nur einen
2236;31769;Ben Salomo;2901894;Vergesst nicht (Ft. Damion Davis & Tierstar);243666;04.11.2016;2016;1;1;Es gibt nur einen
2237;268853;Bero Bass;586391;Freiheit (Ft. Gina Amir, Kurdo & Sivan Perwer);116295;17.10.2014;2014;0;0;Animal
2239;134291;Big Derill Mack;166953;Abendmahl (Ft. Boba Fettt & Tarek K.I.Z.);109844;17.11.2006;2006;0;1;Royal Bunker Nr. 1 Vol. 2 - Rock'n'Roll
2241;134291;Big Derill Mack;347358;Nicht mit uns (Ft. African Soulja, Ayz Tiko, Basic One, Brockmaster B., Franky Kubrick, G Capella, Gsezhlos, Igor, Jifusi, Kralle, Mr. Schnabel, Plaetter Pi, Stilix, Stupido, Sucuk Ufuk, Tatwaffe & Van Damme);82474;01.01.2014;2014;1;1;Juice CD #122
2242;14316;Bizzy Montana;69838;100.000 Kilometer (Ft. Samson Jones);29701;01.03.2012;2012;0;1;Gift
2243;14316;Bizzy Montana;4208934;100K;493801;15.02.2019;2019;0;0;Bizzy EP
2244;14316;Bizzy Montana;2002674;2 Seiten;29701;01.03.2012;2012;1;0;Gift
2245;14316;Bizzy Montana;3970080;Alle guten Dinge sind drei (Ft. Cashmo);104709;24.07.2009;2009;0;0;M.a.d.U. 3 (Mukke aus der Unterschicht 3)
2246;14316;Bizzy Montana;474026;Alleine gegen die Welt (Ft. Ava (DE));104709;24.07.2009;2009;0;0;M.a.d.U. 3 (Mukke aus der Unterschicht 3)
2247;14316;Bizzy Montana;515749;Alles auf X (Ft. Cashmo);110159;03.10.2014;2014;0;1;M.a.d.U. 4 (Mukke Aus Der Unterschicht 4)
2248;14316;Bizzy Montana;451875;Alles beim Alten;29701;01.03.2012;2012;0;0;Gift
2249;14316;Bizzy Montana;1954258;Alles kaputt (Ich? Nein, R!) (Ft. DJ Pron);29701;01.03.2012;2012;0;1;Gift
2250;14316;Bizzy Montana;530688;Balla Balla (Ft. Johnny Pepp);110159;03.10.2014;2014;1;1;M.a.d.U. 4 (Mukke Aus Der Unterschicht 4)
2251;14316;Bizzy Montana;472259;Bang Bang (Ft. Yannick);107655;08.06.2007;2007;0;1;M.a.d.U. (Mukke aus der Unterschicht)
2252;14316;Bizzy Montana;664458;Bei mir;29701;01.03.2012;2012;0;0;Gift
2253;14316;Bizzy Montana;354273;Bist du bereit? (Ft. D-Bo);120808;01.12.2006;2006;0;1;ersguterjunge Sampler Vol. 2 - Vendetta 
2254;14316;Bizzy Montana;4208930;Bizzy;493801;15.02.2019;2019;0;0;Bizzy EP
2256;14316;Bizzy Montana;1963579;BoOom;117448;22.04.2011;2011;0;0;Ein Hauch von Gift
2257;14316;Bizzy Montana;380654;Bozz im Bizz;29701;01.03.2012;2012;0;0;Gift
2258;14316;Bizzy Montana;1990093;Cash, Money (Ft. Chakuza);117448;22.04.2011;2011;0;1;Ein Hauch von Gift
2259;14316;Bizzy Montana;57654;Check;112119;01.01.2009;2009;1;0;Freetracks 
2260;14316;Bizzy Montana;473992;Das Mädchen aus dem Balkan;107705;22.08.2008;2008;0;0;M.a.d.U. 2 (Mukke aus der Unterschicht 2)
2261;14316;Bizzy Montana;3970081;Der Tag, an dem die Erde stillsteht (Ft. Marc Reis);104709;24.07.2009;2009;0;0;M.a.d.U. 3 (Mukke aus der Unterschicht 3)
2262;14316;Bizzy Montana;1982853;Die perfekte Welle;29701;01.03.2012;2012;0;0;Gift
2263;14316;Bizzy Montana;661339;Drauf;117448;22.04.2011;2011;1;1;Ein Hauch von Gift
2264;14316;Bizzy Montana;472255;Egal;107655;08.06.2007;2007;0;1;M.a.d.U. (Mukke aus der Unterschicht)
2265;14316;Bizzy Montana;2399007;Egal Pt. 3 (Ft. Timeless);110159;03.10.2014;2014;1;1;M.a.d.U. 4 (Mukke Aus Der Unterschicht 4)
2266;14316;Bizzy Montana;530636;Einfach weg;110159;03.10.2014;2014;0;0;M.a.d.U. 4 (Mukke Aus Der Unterschicht 4)
2267;14316;Bizzy Montana;1664298;Ein Moment;112119;01.01.2009;2009;0;0;Freetracks 
2268;14316;Bizzy Montana;530152;Ende einer Reise;110159;03.10.2014;2014;0;0;M.a.d.U. 4 (Mukke Aus Der Unterschicht 4)
2269;14316;Bizzy Montana;661342;Ende Gelände;117448;22.04.2011;2011;1;1;Ein Hauch von Gift
2270;14316;Bizzy Montana;629133;Endstation (Ft. Bosca);110159;03.10.2014;2014;1;1;M.a.d.U. 4 (Mukke Aus Der Unterschicht 4)
2271;14316;Bizzy Montana;1934163;Engel;29701;01.03.2012;2012;0;1;Gift
2272;14316;Bizzy Montana;472919;Entweder/Oder;107705;22.08.2008;2008;1;1;M.a.d.U. 2 (Mukke aus der Unterschicht 2)
2273;14316;Bizzy Montana;472240;Ersguterheckenschütze;107655;08.06.2007;2007;0;1;M.a.d.U. (Mukke aus der Unterschicht)
2274;14316;Bizzy Montana;472910;Fabelhaft (Ft. Marc Reis);107705;22.08.2008;2008;0;1;M.a.d.U. 2 (Mukke aus der Unterschicht 2)
2275;14316;Bizzy Montana;530231;Fernbedienung;110159;03.10.2014;2014;0;0;M.a.d.U. 4 (Mukke Aus Der Unterschicht 4)
2276;14316;Bizzy Montana;550713;Fliegen lernen;29701;01.03.2012;2012;0;0;Gift
2277;14316;Bizzy Montana;474099;Frei;104709;24.07.2009;2009;0;1;M.a.d.U. 3 (Mukke aus der Unterschicht 3)
2278;14316;Bizzy Montana;472253;Gebt auf;107655;08.06.2007;2007;0;1;M.a.d.U. (Mukke aus der Unterschicht)
2279;14316;Bizzy Montana;3970035;Gewitter (Ft. Amar & DJ Access);117448;22.04.2011;2011;0;0;Ein Hauch von Gift
2280;14316;Bizzy Montana;126802;Gift;29701;01.03.2012;2012;0;0;Gift
2281;14316;Bizzy Montana;473971;Gute Nacht (Ft. RAF Camora);107705;22.08.2008;2008;0;1;M.a.d.U. 2 (Mukke aus der Unterschicht 2)
2282;14316;Bizzy Montana;2168313;H1N1;112119;01.01.2009;2009;0;0;Freetracks 
2283;14316;Bizzy Montana;3085115;Haben;NA;11.05.2017;2017;0;0;NA
2284;14316;Bizzy Montana;474087;Hilferuf;104709;24.07.2009;2009;0;0;M.a.d.U. 3 (Mukke aus der Unterschicht 3)
2285;14316;Bizzy Montana;474037;Hoffnungslos;104709;24.07.2009;2009;1;0;M.a.d.U. 3 (Mukke aus der Unterschicht 3)
2286;14316;Bizzy Montana;608877;Hustle & Flow;120808;01.12.2006;2006;0;1;ersguterjunge Sampler Vol. 2 - Vendetta 
2287;14316;Bizzy Montana;474029;Ich kann nicht schlafen;104709;24.07.2009;2009;0;0;M.a.d.U. 3 (Mukke aus der Unterschicht 3)
2288;14316;Bizzy Montana;461071;Ich schaffe das;112119;01.01.2009;2009;0;0;Freetracks 
2289;14316;Bizzy Montana;3970039;Ich will... (The Secret) (Ft. Caney K.O.);117448;22.04.2011;2011;0;0;Ein Hauch von Gift
2290;14316;Bizzy Montana;473976;Im Griff;107705;22.08.2008;2008;0;0;M.a.d.U. 2 (Mukke aus der Unterschicht 2)
2291;14316;Bizzy Montana;472268;Immer das Gleiche;107655;08.06.2007;2007;0;0;M.a.d.U. (Mukke aus der Unterschicht)
2292;14316;Bizzy Montana;472270;Immer noch (Ft. Big Moh);107655;08.06.2007;2007;0;0;M.a.d.U. (Mukke aus der Unterschicht)
2293;14316;Bizzy Montana;4092509;In meinem Kopf;110159;03.10.2014;2014;0;0;M.a.d.U. 4 (Mukke Aus Der Unterschicht 4)
2294;14316;Bizzy Montana;226503;Interlude;112119;01.01.2009;2009;0;0;Freetracks 
2295;14316;Bizzy Montana;1381601;Intro (Ein Hauch von Gift);117448;22.04.2011;2011;0;0;Ein Hauch von Gift
2296;14316;Bizzy Montana;3970128;Intro (M.A.D.U.);107655;08.06.2007;2007;0;0;M.a.d.U. (Mukke aus der Unterschicht)
2297;14316;Bizzy Montana;472888;Intro (M.A.D.U. 2);107705;22.08.2008;2008;0;0;M.a.d.U. 2 (Mukke aus der Unterschicht 2)
2298;14316;Bizzy Montana;474008;Intro (M.A.D.U.3);104709;24.07.2009;2009;0;0;M.a.d.U. 3 (Mukke aus der Unterschicht 3)
2299;14316;Bizzy Montana;523470;Intro (M.A.D.U. 4);110159;03.10.2014;2014;1;1;M.a.d.U. 4 (Mukke Aus Der Unterschicht 4)
2300;14316;Bizzy Montana;4208937;I.O.G.K.;493801;15.02.2019;2019;0;0;Bizzy EP
2301;14316;Bizzy Montana;4208939;Isgebongt;493801;15.02.2019;2019;1;1;Bizzy EP
2302;14316;Bizzy Montana;2398988;Is nich;110159;03.10.2014;2014;0;0;M.a.d.U. 4 (Mukke Aus Der Unterschicht 4)
2303;14316;Bizzy Montana;474089;Izzokay;104709;24.07.2009;2009;1;1;M.a.d.U. 3 (Mukke aus der Unterschicht 3)
2304;14316;Bizzy Montana;443499;Jugendschutzgesetz;104709;24.07.2009;2009;1;1;M.a.d.U. 3 (Mukke aus der Unterschicht 3)
2305;14316;Bizzy Montana;472272;Kapiert;107655;08.06.2007;2007;0;0;M.a.d.U. (Mukke aus der Unterschicht)
2306;14316;Bizzy Montana;517093;Keinen Bock mehr (Ft. RAF Camora);112119;01.01.2009;2009;0;1;Freetracks 
2307;14316;Bizzy Montana;474000;Keine Zeit;107705;22.08.2008;2008;0;1;M.a.d.U. 2 (Mukke aus der Unterschicht 2)
2308;14316;Bizzy Montana;473999;Kerzenlicht;107705;22.08.2008;2008;1;1;M.a.d.U. 2 (Mukke aus der Unterschicht 2)
2309;14316;Bizzy Montana;472914;Kleiner Bruder;107705;22.08.2008;2008;0;0;M.a.d.U. 2 (Mukke aus der Unterschicht 2)
2310;14316;Bizzy Montana;2080301;Komma kla! (Ft. David Asphalt);117448;22.04.2011;2011;0;1;Ein Hauch von Gift
2311;14316;Bizzy Montana;384574;Könige der Nacht;95837;21.03.2014;2014;1;1;Willkommen im Niemandsland - Teil 2
2312;14316;Bizzy Montana;472905;Kopf Hoch;107705;22.08.2008;2008;0;0;M.a.d.U. 2 (Mukke aus der Unterschicht 2)
2313;14316;Bizzy Montana;550997;Kopfkino;29701;01.03.2012;2012;1;1;Gift
2314;14316;Bizzy Montana;472269;Kopfschmerzen Pt. 2;107655;08.06.2007;2007;0;1;M.a.d.U. (Mukke aus der Unterschicht)
2315;14316;Bizzy Montana;4208935;L3L3L3;493801;15.02.2019;2019;0;0;Bizzy EP
2316;14316;Bizzy Montana;472924;Lala;107705;22.08.2008;2008;0;0;M.a.d.U. 2 (Mukke aus der Unterschicht 2)
2317;14316;Bizzy Montana;474094;Leb' wohl;104709;24.07.2009;2009;0;1;M.a.d.U. 3 (Mukke aus der Unterschicht 3)
2318;14316;Bizzy Montana;662385;Leeres Blatt;117448;22.04.2011;2011;0;1;Ein Hauch von Gift
2319;14316;Bizzy Montana;472923;Leuchtturm (Ft. Chakuza);107705;22.08.2008;2008;0;0;M.a.d.U. 2 (Mukke aus der Unterschicht 2)
2320;14316;Bizzy Montana;472249;Licht an der Straße;107655;08.06.2007;2007;0;1;M.a.d.U. (Mukke aus der Unterschicht)
2321;14316;Bizzy Montana;4208936;Meehr;493801;15.02.2019;2019;0;0;Bizzy EP
2322;14316;Bizzy Montana;4208931;Modeblogger;493801;15.02.2019;2019;0;0;Bizzy EP
2323;14316;Bizzy Montana;472243;Montag bis Sonntag;107655;08.06.2007;2007;0;1;M.a.d.U. (Mukke aus der Unterschicht)
2324;14316;Bizzy Montana;1092132;Montana;134102;17.02.2006;2006;0;1;ersguterjunge Sampler Vol. 1 - Nemesis
2325;14316;Bizzy Montana;472242;Mukke aus der Unterschicht;107655;08.06.2007;2007;0;1;M.a.d.U. (Mukke aus der Unterschicht)
2326;14316;Bizzy Montana;2074304;Nachtleben (Ft. Midy Kosov & Son Saifa);117448;22.04.2011;2011;0;1;Ein Hauch von Gift
2327;14316;Bizzy Montana;3970034;Nur ein...;117448;22.04.2011;2011;0;0;Ein Hauch von Gift
2328;14316;Bizzy Montana;530115;Onewayticket;110159;03.10.2014;2014;0;0;M.a.d.U. 4 (Mukke Aus Der Unterschicht 4)
2329;14316;Bizzy Montana;3970040;Outro (Ein Hauch von Gift);117448;22.04.2011;2011;0;0;Ein Hauch von Gift
2330;14316;Bizzy Montana;2483284;Outro (Gift);29701;01.03.2012;2012;1;0;Gift
2331;14316;Bizzy Montana;472275;Outro (M.A.D.U.);107655;08.06.2007;2007;0;0;M.a.d.U. (Mukke aus der Unterschicht)
2332;14316;Bizzy Montana;474004;Outro (M.A.D.U. 2);107705;22.08.2008;2008;0;0;M.a.d.U. 2 (Mukke aus der Unterschicht 2)
2333;14316;Bizzy Montana;476534;Outro (M.A.D.U.3);104709;24.07.2009;2009;0;0;M.a.d.U. 3 (Mukke aus der Unterschicht 3)
2334;14316;Bizzy Montana;2317300;Outro (M.A.D.U. 4);110159;03.10.2014;2014;0;1;M.a.d.U. 4 (Mukke Aus Der Unterschicht 4)
